日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,首次开板时间,最后开板时间,开板次数,封单额,流通市值,涨停原因,所属行业
2026-04-09,涨停池,002975.SZ,博杰股份,86.9,,10.8492,1,09:39:21,09:39:21,,,0,137189730.0,9199145400.0,液冷服务器+AI服务器测试+年报增长,未知
2026-04-09,涨停池,002107.SZ,沃华医药,7.65,,9.297,1,09:38:21,09:33:27,,,0,56303663.0,4371164200.0,业绩大增+心脑血管中药+外资买入,未知
2026-04-09,涨停池,002962.SZ,五方光电,15.37,,7.7345,1,09:36:24,09:36:24,,,0,50653249.0,3215158200.0,光学元件+AR/VR拓展+微棱镜量产,未知
2026-04-09,涨停池,600594.SH,益佰制药,5.06,,9.6202,1,09:33:36,09:33:36,,,0,111755393.0,4007152600.0,阿扎胞苷获批+抗肿瘤药+民营医院,未知
2026-04-09,涨停池,600707.SH,彩虹股份,6.38,,1.3092,1,09:32:38,09:31:34,,,0,68646720.0,22889333000.0,液晶面板+基板玻璃+国企改革,未知
2026-04-09,涨停池,605189.SH,富春染织,16.02,,4.5732,1,09:32:09,09:30:00,,,0,62907048.0,3109124500.0,一季度预增+筒子纱龙头+PEEK材料,未知
2026-04-09,涨停池,603813.SH,*ST原尚,25.15,,0.2546,1,09:25:04,09:25:04,,,0,21405165.0,2641127300.0,退市博弈+氢能物流+电商物流,未知
2026-04-09,涨停池,603950.SH,长源东谷,44.88,,0.2309,1,09:25:03,09:25:03,,,0,399593570.0,14523473000.0,复牌+重大资产重组+柴油动力单元+热交换系统,未知
2026-04-09,涨停池,603777.SH,来伊份,15.43,,2.65,1,09:25:02,09:25:02,,,0,134012605.0,5160164900.0,拟协议转让10%股份+健康零食+IP经济,未知
2026-04-09,涨停池,002528.SZ,ST英飞拓,4.62,,0.1661,1,09:25:00,09:25:00,,,0,41488062.0,4852014400.0,庭外重组+深圳国资+智慧城市+AI安防,未知
2026-04-09,涨停池,002364.SZ,中恒电气,31.93,,1.3343,1,09:25:00,09:25:00,,,0,1042057260.0,17820253000.0,宁德时代入股+HVDC+数据中心电源,未知
2026-04-09,炸板池,002213.SZ,大为股份,32.51,,31.4812,1,14:56:57,09:52:21,,,0,0.0,6715170800.0,,未知
2026-04-09,炸板池,603061.SH,金海通,315.18,,7.1826,1,14:05:21,13:39:06,,,0,0.0,18910800000.0,,未知
2026-04-09,炸板池,605178.SH,时空科技,79.1,,8.1868,1,14:56:33,09:50:09,,,0,0.0,7837228000.0,,未知
2026-04-09,炸板池,601677.SH,明泰铝业,17.66,,13.3215,1,13:45:53,13:31:29,,,0,0.0,21509997000.0,,未知
2026-04-09,炸板池,605005.SH,合兴股份,21.17,,4.1876,1,11:06:52,11:05:01,,,0,0.0,8489170000.0,,未知
2026-04-09,炸板池,600791.SH,京能置业,13.54,,10.4293,1,13:31:37,13:27:04,,,0,0.0,6124327400.0,,未知
2026-04-09,炸板池,603182.SH,嘉华股份,17.35,,14.8911,1,13:00:03,09:25:03,,,0,0.0,2854942500.0,,未知
2026-04-09,炸板池,002806.SZ,华锋股份,14.34,,13.1935,1,13:52:03,13:52:00,,,0,0.0,2496677700.0,,未知
2026-04-09,炸板池,000795.SZ,英洛华,9.6,,5.7878,1,13:10:57,13:03:18,,,0,0.0,10883351200.0,,未知
2026-04-09,炸板池,600151.SH,航天机电,13.93,,11.2596,1,11:23:05,10:53:26,,,0,0.0,19979134000.0,,未知
2026-04-09,炸板池,002655.SZ,共达电声,21.16,,19.5156,1,10:28:06,10:25:57,,,0,0.0,7655543100.0,,未知
2026-04-09,炸板池,603538.SH,美诺华,45.5,,45.8772,1,09:33:09,09:31:15,,,0,0.0,9838627300.0,,未知
2026-04-09,炸板池,001270.SZ,*ST铖昌,121.73,,4.3887,1,14:56:57,09:54:27,,,0,0.0,24772002000.0,,未知
2026-04-09,炸板池,600228.SH,*ST返利,5.94,,3.49,1,14:56:59,10:41:32,,,0,0.0,2471260800.0,,未知
2026-04-09,炸板池,603398.SH,*ST沐邦,12.61,,1.7979,1,14:52:58,14:52:16,,,0,0.0,5468219600.0,,未知
2026-04-09,炸板池,002306.SZ,*ST云网,2.54,,5.8081,1,14:09:03,11:12:33,,,0,0.0,2067459400.0,,未知
2026-04-09,炸板池,603315.SH,福鞍股份,15.18,,15.925,1,13:04:43,10:54:52,,,0,0.0,4863159900.0,,未知
2026-04-09,炸板池,600581.SH,*ST八钢,2.77,,5.5817,1,10:13:51,10:06:27,,,0,0.0,4246127100.0,,未知
2026-04-09,炸板池,600654.SH,中安科,4.48,,29.1076,1,13:01:44,09:25:02,,,0,0.0,10382094600.0,,未知
2026-04-09,炸板池,002051.SZ,中工国际,11.5,,18.6822,1,10:51:42,09:32:27,,,0,0.0,14229384000.0,,未知
2026-04-09,炸板池,000919.SZ,金陵药业,8.58,,29.5642,1,09:56:30,09:34:36,,,0,0.0,5334758500.0,,未知
2026-04-09,炸板池,605081.SH,*ST太和,6.26,,5.0627,1,10:20:19,09:34:52,,,0,0.0,708926670.0,,未知
2026-04-09,跌停池,300561.SZ,*ST汇科,11.31,,7.6654,1,,,,,0,0.0,2726361200.0,,未知
2026-04-09,跌停池,605081.SH,*ST太和,6.26,,5.0627,1,,,,,0,0.0,708926670.0,,未知
2026-04-09,跌停池,000004.SZ,*ST国华,3.35,,9.936,1,,,,,0,0.0,423064020.0,,未知
2026-04-09,跌停池,002630.SZ,ST华西,1.88,,4.7351,1,,,,,0,0.0,1936913000.0,,未知
2026-04-09,跌停池,002731.SZ,ST萃华,7.03,,11.4801,1,,,,,0,0.0,1614484500.0,,未知
2026-04-09,跌停池,600381.SH,*ST春天,2.63,,1.5718,1,,,,,0,0.0,1543969700.0,,未知
2026-04-09,跌停池,600696.SH,*ST岩石,1.32,,1.404,1,,,,,0,0.0,441499650.0,,未知
2026-04-09,跌停池,600608.SH,*ST沪科,2.44,,0.832,1,,,,,0,0.0,776826320.0,,未知
2026-04-09,跌停池,600599.SH,*ST熊猫,4.8,,0.7917,1,,,,,0,0.0,796800000.0,,未知
2026-04-09,跌停池,600238.SH,*ST椰岛,3.73,,0.3085,1,,,,,0,0.0,1660863000.0,,未知
2026-04-09,跌停池,600193.SH,*ST创兴,3.35,,0.5759,1,,,,,0,0.0,1424999600.0,,未知
2026-04-09,跌停池,002542.SZ,中化岩土,2.7,,1.5868,1,,,,,0,0.0,4748682500.0,,未知
2026-04-09,跌停池,000638.SZ,*ST万方,0.99,,0.2534,1,,,,,0,0.0,307044140.0,,未知
