日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,首次开板时间,最后开板时间,开板次数,封单额,流通市值,涨停原因,所属行业
2026-04-07,涨停池,002092.SZ,中泰化学,6.95,,4.2427,1,14:30:21,14:30:21,,,0,57571715.0,17900041000.0,氯碱化工+甲醇投产+PVC涨价+新疆国资,未知
2026-04-07,涨停池,002274.SZ,华昌化工,6.5,,4.8432,1,14:29:42,14:29:42,,,0,84135721.0,6096019300.0,煤化工+氢能源,未知
2026-04-07,涨停池,600743.SH,华远控股,1.99,,2.3125,1,14:24:50,13:44:14,,,0,3523752.7,4668740700.0,物业+轻资产转型+国企,未知
2026-04-07,涨停池,002789.SZ,*ST建艺,11.73,,1.865,1,14:20:33,14:20:33,,,0,4831821.6,1835347300.0,珠海国资+储能+建筑装饰,未知
2026-04-07,涨停池,002840.SZ,华统股份,12.94,,11.021,1,14:19:27,10:25:09,,,0,32542806.0,10308397700.0,猪肉+绿色电力,未知
2026-04-07,涨停池,688345.SH,博力威,51.6,,8.7475,1,14:14:44,13:44:08,,,0,11598493.2,5160000000.0,固态电池+两轮换电+业绩扭亏,未知
2026-04-07,涨停池,600623.SH,华谊集团,9.78,,1.9758,1,14:12:37,14:12:37,,,0,75764936.0,18347620000.0,绿色甲醇+氟化工+上海国资,未知
2026-04-07,涨停池,002631.SZ,德尔未来,6.83,,3.3686,1,14:12:12,10:16:42,,,0,7029436.0,5420099200.0,石墨烯+柔性屏+家居,未知
2026-04-07,涨停池,600250.SH,南京商旅,13.61,,18.9455,1,14:09:20,13:55:14,,,0,32525178.0,4257091000.0,南京国资+旅游+IP经济+商贸,未知
2026-04-07,涨停池,600664.SH,哈药股份,3.87,,9.6359,1,13:58:35,11:05:40,,,0,25327215.0,9746633200.0,创新药+保健品+仿制药一致性评价,未知
2026-04-07,涨停池,002037.SZ,保利联合,8.49,,4.6867,1,13:58:15,10:19:48,,,0,8338878.0,4108171500.0,民爆+资产注入+央企,未知
2026-04-07,涨停池,601133.SH,柏诚股份,21.43,,28.7842,1,13:57:00,10:01:09,,,0,13162306.0,3201357900.0,半导体洁净室+存储芯片+海外扩张,未知
2026-04-07,涨停池,300165.SZ,天瑞仪器,5.41,,15.921,1,13:50:09,10:47:12,,,0,9972253.0,2275092600.0,锂电池+半导体+摘帽,未知
2026-04-07,涨停池,603188.SH,亚邦股份,5.13,,4.1009,1,13:48:34,13:48:34,,,0,33193152.0,2924972100.0,染料+资产处置+国企,未知
2026-04-07,涨停池,002051.SZ,中工国际,10.48,,11.9579,1,13:43:21,09:31:18,,,0,16798015.0,12967299300.0,中东重建+一带一路+算力+央企,未知
2026-04-07,涨停池,601388.SH,怡球资源,3.81,,5.7371,1,13:41:33,13:41:33,,,0,56069865.0,8386658200.0,铝价上涨+再生铝龙头+汽车拆解,未知
2026-04-07,涨停池,000830.SZ,鲁西化工,16.87,,2.7768,1,13:40:33,13:40:33,,,0,63465159.0,32123330000.0,磷化工+有机硅+国有控股,未知
2026-04-07,涨停池,002957.SZ,科瑞技术,33.68,,6.6648,1,13:39:48,13:39:48,,,0,110124069.0,14101104000.0,光模块+半导体设备+精密零部件制造+业绩预增,未知
2026-04-07,涨停池,605162.SH,新中港,14.07,,14.8474,1,13:39:11,10:20:59,,,0,18517527.0,5636329400.0,热电联产+储能+比亚迪供热+回购,未知
2026-04-07,涨停池,002637.SZ,赞宇科技,12.28,,4.4973,1,13:39:09,13:39:09,,,0,76697196.0,5436640300.0,化工板块+表面活性剂+印尼基地,未知
2026-04-07,涨停池,002663.SZ,普邦股份,2.21,,6.3735,1,13:35:39,10:42:15,,,0,9854832.0,2857291600.0,城市运营+华为项目+康养布局,未知
2026-04-07,涨停池,300651.SZ,金陵体育,32.4,,30.1046,1,13:34:18,13:34:18,,,0,124763263.0,2832830000.0,足球概念+体育器材+2025年报预增,未知
2026-04-07,涨停池,605099.SH,共创草坪,41.15,,1.8101,1,13:32:34,13:32:34,,,0,98691074.0,16519788000.0,足球概念+运动草,未知
2026-04-07,涨停池,002980.SZ,华盛昌,50.7,,20.5281,1,13:31:57,09:37:09,,,0,34205262.0,5140470200.0,光通信测试+拟收购伽蓝特+AI眼镜+仪器仪表,未知
2026-04-07,涨停池,000912.SZ,泸天化,5.27,,5.9592,1,13:31:06,10:42:30,,,0,20814803.0,8263360000.0,化肥+电子化学品+国企,未知
2026-04-07,涨停池,002025.SZ,航天电器,66.72,,7.3362,1,13:30:57,13:30:57,,,0,204017220.0,30282293000.0,商业航天+军工电子+光模块+央企,未知
2026-04-07,涨停池,603778.SH,国晟科技,31.55,,15.086,1,13:28:08,10:01:50,,,0,77638240.0,20282143000.0,异质结光伏+储能+固态电池,未知
2026-04-07,涨停池,600158.SH,中体产业,11.87,,13.5808,1,13:28:02,10:03:29,,,0,34393278.0,11389420100.0,体育产业+彩票概念+央企背景,未知
2026-04-07,涨停池,603090.SH,宏盛股份,63.83,,4.5353,1,13:17:45,13:17:45,,,0,113547187.0,6383000000.0,液冷服务器+风电装备+氢能源+年报增长,未知
2026-04-07,涨停池,603838.SH,*ST四通,8.99,,1.0943,1,13:05:28,09:53:40,,,0,2834547.0,2876943800.0,摘帽预期+锆钛矿+陶瓷,未知
2026-04-07,涨停池,300927.SZ,江天化学,30.49,,9.7945,1,13:04:18,13:04:18,,,0,86996019.0,4295703500.0,甲醇下游深加工+丙烯酸项目+南通国资,未知
2026-04-07,涨停池,600470.SH,六国化工,7.05,,9.5406,1,13:01:24,13:01:24,,,0,72016455.0,3677280000.0,化肥+精制磷酸+锂电池,未知
2026-04-07,涨停池,002119.SZ,康强电子,21.11,,7.6888,1,11:19:06,11:19:06,,,0,117096748.0,7922245200.0,引线框架+半导体封装+10亿扩产+年报增长,未知
2026-04-07,涨停池,000909.SZ,*ST数源,5.99,,1.1566,1,10:51:51,10:44:39,,,0,1726917.0,2621886300.0,智慧交通+国企改革+ST博弈,未知
2026-04-07,涨停池,603255.SH,鼎际得,29.4,,4.1069,1,10:46:20,10:46:20,,,0,11457180.0,1783852300.0,POE投产+光伏封装+机器人材料,未知
2026-04-07,涨停池,600423.SH,柳化股份,3.61,,6.8148,1,10:43:56,10:17:02,,,0,21189978.0,2883289000.0,双氧水扩产+电子级双氧水+国企改革,未知
2026-04-07,涨停池,000766.SZ,通化金马,21.02,,2.8688,1,10:43:45,10:43:45,,,0,99113462.0,20305481000.0,阿尔茨海默+创新药+临近获批,未知
2026-04-07,涨停池,002470.SZ,金正大,3.0,,11.1337,1,10:42:36,10:42:36,,,0,52896000.0,9857248300.0,化肥+磷化工+缓控释肥+国企改革,未知
2026-04-07,涨停池,002431.SZ,棕榈股份,2.77,,4.5059,1,10:41:21,10:41:21,,,0,56461428.0,4992661200.0,农业+乡村振兴+河南国资,未知
2026-04-07,涨停池,000695.SZ,滨海能源,12.9,,13.1205,1,10:41:21,10:41:21,,,0,42873150.0,2861364000.0,固态电池+负极材料+绿电降本,未知
2026-04-07,涨停池,603968.SH,醋化股份,14.19,,6.2838,1,10:38:15,10:38:15,,,0,36788852.0,2901571200.0,精细化工+境外营收高+减亏,未知
2026-04-07,涨停池,000019.SZ,深粮控股,7.84,,4.6472,1,10:36:51,10:36:51,,,0,80617152.0,3263136600.0,粮食储备+预制菜+深圳国资,未知
2026-04-07,涨停池,002788.SZ,鹭燕医药,19.44,,23.2248,1,10:34:12,10:29:21,,,0,83238697.0,7422071500.0,中药饮片+医药分销+海峡两岸,未知
2026-04-07,涨停池,600227.SH,赤天化,3.82,,15.4108,1,10:32:35,10:11:11,,,0,56059978.0,4880431200.0,煤化工+甲醇+尿素,未知
2026-04-07,涨停池,002181.SZ,粤传媒,11.81,,7.7117,1,10:31:33,09:46:54,,,0,41473390.0,13398883200.0,AI营销+全运会IP+广州国资+年报增长,未知
2026-04-07,涨停池,600691.SH,潞化科技,3.34,,3.1446,1,10:30:15,10:30:15,,,0,62909227.0,7934457100.0,煤化工+氢能装备+山西国资,未知
2026-04-07,涨停池,003042.SZ,中农联合,18.26,,8.1073,1,10:30:12,10:30:12,,,0,59840759.0,2325698500.0,草甘膦+农药原药+供销社,未知
2026-04-07,涨停池,600654.SH,中安科,4.0,,11.1602,1,10:29:34,09:33:34,,,0,74024416.0,9269727300.0,算力中心+智慧安防+三季报暴增,未知
2026-04-07,涨停池,600955.SH,维远股份,18.1,,1.7575,1,10:25:15,10:25:15,,,0,116429752.0,9955000000.0,环氧丙烷+化工新材料+电解液溶剂,未知
2026-04-07,涨停池,600722.SH,金牛化工,14.52,,13.0403,1,10:18:05,10:10:29,,,0,90575760.0,9878241700.0,甲醇涨价+风电项目+河北国资,未知
2026-04-07,涨停池,002408.SZ,齐翔腾达,6.62,,3.3058,1,10:12:27,10:12:27,,,0,67385298.0,18212261000.0,环氧丙烷涨价+甲乙酮龙头+山东国资,未知
2026-04-07,涨停池,002109.SZ,兴化股份,4.46,,5.154,1,10:08:21,10:08:21,,,0,65732818.0,5692163500.0,甲醇涨价+煤化工+陕西国资,未知
2026-04-07,涨停池,600810.SH,神马股份,8.99,,3.6544,1,10:06:19,10:06:19,,,0,81105982.0,9902009300.0,尼龙66+回购+河南国资,未知
2026-04-07,涨停池,000919.SZ,金陵药业,8.1,,6.2478,1,10:05:48,10:05:48,,,0,61651522.0,5036310500.0,医药制造+创新药+国企,未知
2026-04-07,涨停池,000990.SZ,诚志股份,10.24,,3.2878,1,10:03:21,10:03:21,,,0,41223168.0,12444023100.0,甲醇+氢能源+POE新材料+青岛国资,未知
2026-04-07,涨停池,002132.SZ,恒星科技,4.07,,4.4183,1,10:02:48,10:02:48,,,0,113173045.0,5695892400.0,有机硅+人形机器人+特高压,未知
2026-04-07,涨停池,603260.SH,合盛硅业,43.02,,1.0538,1,10:01:55,10:01:55,,,0,130367894.0,50858543000.0,有机硅+碳化硅+定增热电,未知
2026-04-07,涨停池,301373.SZ,凌玮科技,82.86,,19.7483,1,10:01:42,10:01:42,,,0,65151327.0,3187849800.0,球形硅微粉+纳米二氧化硅+人形机器人,未知
2026-04-07,涨停池,000062.SZ,深圳华强,27.03,,5.1717,1,10:00:33,09:56:09,,,0,124255045.0,28243649000.0,存储芯片+华为昇腾+电子分销,未知
2026-04-07,涨停池,600370.SH,三房巷,2.52,,2.0829,1,09:59:11,09:59:11,,,0,96627286.0,10125944800.0,瓶级聚酯切片+PTA龙头+机器人概念,未知
2026-04-07,涨停池,002491.SZ,通鼎互联,13.82,,15.6042,1,09:56:12,09:32:33,,,0,170275680.0,16258800000.0,光纤光缆+数据中心+储能消防,未知
2026-04-07,涨停池,600488.SH,津药药业,7.67,,16.1513,1,09:55:05,09:30:59,,,0,152589030.0,8374770800.0,原料药出口+甾体激素+非理性炒作,未知
2026-04-07,涨停池,002193.SZ,如意集团,5.93,,4.3181,1,09:52:12,09:52:12,,,0,55820276.0,1551964300.0,跨境电商+数字化智造+外销回暖+减亏,未知
2026-04-07,涨停池,002427.SZ,尤夫股份,6.23,,2.8023,1,09:51:21,09:51:21,,,0,112890092.0,6134715200.0,涤纶工业丝+海工装备+扭亏为盈+陕西国资,未知
2026-04-07,涨停池,000703.SZ,恒逸石化,14.16,,0.948,1,09:49:51,09:46:12,,,0,81666795.0,53835058000.0,PTA+石油化工+文莱二期,未知
2026-04-07,涨停池,600527.SH,江南高纤,2.5,,6.0709,1,09:49:00,09:34:27,,,0,37238200.0,4329402300.0,复合短纤维+涤纶毛条,未知
2026-04-07,涨停池,603687.SH,大胜达,16.38,,11.8818,1,09:48:36,09:47:48,,,0,49117068.0,9009521900.0,拟投GPU+钙钛矿设备+参股曲速科技+纸包装,未知
2026-04-07,涨停池,600596.SH,新安股份,11.5,,1.9947,1,09:46:33,09:46:33,,,0,118214825.0,15520366000.0,草甘膦+有机硅+人形机器人,未知
2026-04-07,涨停池,002873.SZ,新天药业,11.9,,15.1043,1,09:45:24,09:32:09,,,0,39817424.0,2852317500.0,创新药+心脑血管+独家品种,未知
2026-04-07,涨停池,002442.SZ,龙星科技,6.02,,3.1309,1,09:43:45,09:43:45,,,0,65440410.0,2965830600.0,炭黑+白炭黑+产能扩张,未知
2026-04-07,涨停池,002310.SZ,东方新能,3.11,,4.9022,1,09:42:24,09:42:24,,,0,162002900.0,13059044600.0,风光电站+重大资产重组+北京国资,未知
2026-04-07,涨停池,603042.SH,华脉科技,22.81,,16.0817,1,09:42:11,09:33:26,,,0,50582407.0,3663054300.0,光通信+光纤概念+芯片投资,未知
2026-04-07,涨停池,000652.SZ,泰达股份,4.2,,2.4503,1,09:41:27,09:41:27,,,0,94479395.0,6192741900.0,重大资产重组+资源循环+天津国资,未知
2026-04-07,涨停池,301630.SZ,同宇新材,211.92,,24.9591,1,09:41:03,09:32:09,,,0,48612329.0,2119200000.0,PCB概念+电子树脂+国产替代,未知
2026-04-07,涨停池,605589.SH,圣泉集团,35.67,,4.725,1,09:39:03,09:36:42,,,0,130841127.0,30091212000.0,电子材料+光刻胶+硅碳负极+军工材料,未知
2026-04-07,涨停池,603002.SH,宏昌电子,10.67,,2.9846,1,09:37:24,09:37:24,,,0,52881587.0,12100617700.0,先进封装+英伟达链+环氧树脂+覆铜板,未知
2026-04-07,涨停池,002348.SZ,高乐股份,8.05,,2.1289,1,09:37:03,09:31:36,,,0,52642653.0,7273440600.0,定增募资+潮玩玩具,未知
2026-04-07,涨停池,603421.SH,鼎信通讯,8.91,,4.5413,1,09:35:49,09:35:49,,,0,103756059.0,5811017500.0,智能电网+液流储能+南网恢复,未知
2026-04-07,涨停池,603822.SH,ST嘉澳,88.0,,0.4647,1,09:35:43,09:35:43,,,0,28908000.0,6760678000.0,生物航煤+扭亏+出口白名单,未知
2026-04-07,涨停池,603123.SH,翠微股份,13.16,,7.6621,1,09:33:33,09:30:59,,,0,147927240.0,8583951500.0,跨境支付+数字货币+百货零售+北京国资,未知
2026-04-07,涨停池,000890.SZ,法尔胜,17.61,,11.2635,1,09:33:30,09:30:00,,,0,169925760.0,7387237300.0,光纤概念+钢帘线剥离+环保设备,未知
2026-04-07,涨停池,002528.SZ,ST英飞拓,4.19,,1.0569,1,09:32:12,09:32:12,,,0,26287884.0,4400420000.0,庭外重组+深圳国资+智慧城市,未知
2026-04-07,涨停池,603637.SH,镇海股份,12.73,,3.0316,1,09:31:25,09:31:25,,,0,41276439.0,3038471200.0,控制权拟变更+石化工程+氢能源+地方国企,未知
2026-04-07,涨停池,000720.SZ,新能泰山,6.53,,6.0702,1,09:30:03,09:30:03,,,0,217520930.0,8205151200.0,光缆+电缆+实控人中国华能+央企,未知
2026-04-07,涨停池,603813.SH,*ST原尚,22.81,,0.5445,1,09:30:00,09:30:00,,,0,21623880.0,2395392200.0,退市博弈+氢能物流+电商物流,未知
2026-04-07,涨停池,300821.SZ,东岳硅材,13.39,,4.6679,1,09:30:00,09:30:00,,,0,127761073.0,16065198000.0,一季度预增+有机硅龙头+新能源应用,未知
2026-04-07,涨停池,603327.SH,福蓉科技,9.77,,0.5749,1,09:25:02,09:25:02,,,0,90849276.0,10214137900.0,苹果折叠屏+铝结构件+国企改革,未知
2026-04-07,涨停池,000586.SZ,汇源通信,20.76,,0.9361,1,09:25:00,09:25:00,,,0,354175860.0,4015814400.0,光纤+特种光缆+车载电子+定增推进,未知
2026-04-07,炸板池,301024.SZ,霍普股份,36.22,,7.9153,1,14:13:24,11:04:27,,,0,0.0,2229703200.0,,未知
2026-04-07,炸板池,688098.SH,申联生物,10.53,,9.9593,1,13:01:01,10:09:07,,,0,0.0,4324081300.0,,未知
2026-04-07,炸板池,002245.SZ,蔚蓝锂芯,17.91,,16.7789,1,10:54:33,09:38:45,,,0,0.0,19435294000.0,,未知
2026-04-07,炸板池,000593.SZ,德龙汇能,18.13,,11.4696,1,11:26:12,11:17:30,,,0,0.0,6499299900.0,,未知
2026-04-07,炸板池,002183.SZ,怡亚通,5.64,,8.3812,1,10:42:45,10:40:30,,,0,0.0,14647047000.0,,未知
2026-04-07,炸板池,000930.SZ,中粮科技,7.01,,4.1217,1,10:48:15,10:44:09,,,0,0.0,13013000000.0,,未知
2026-04-07,炸板池,002950.SZ,奥美医疗,12.56,,7.093,1,10:11:45,10:09:33,,,0,0.0,5677059800.0,,未知
2026-04-07,炸板池,600149.SH,廊坊发展,6.16,,14.6428,1,13:17:09,09:50:21,,,0,0.0,2341785600.0,,未知
2026-04-07,炸板池,603477.SH,巨星农牧,17.87,,8.4545,1,13:35:27,11:02:03,,,0,0.0,9114958200.0,,未知
2026-04-07,炸板池,000617.SZ,中油资本,11.53,,6.4318,1,10:38:12,10:22:42,,,0,0.0,145763170000.0,,未知
2026-04-07,炸板池,603629.SH,利通电子,64.0,,14.9156,1,10:27:19,09:35:07,,,0,0.0,16438528000.0,,未知
2026-04-07,炸板池,603186.SH,华正新材,66.28,,10.7639,1,13:00:24,10:09:09,,,0,0.0,10392075500.0,,未知
2026-04-07,炸板池,002015.SZ,协鑫能科,17.35,,14.3652,1,11:06:51,10:58:42,,,0,0.0,28164682000.0,,未知
2026-04-07,炸板池,601866.SH,中远海发,3.06,,5.2839,1,10:11:48,10:11:36,,,0,0.0,29841070000.0,,未知
2026-04-07,炸板池,002554.SZ,惠博普,3.83,,6.7995,1,13:20:21,13:16:30,,,0,0.0,5107192100.0,,未知
2026-04-07,炸板池,600241.SH,时代万恒,9.25,,6.3451,1,09:46:34,09:41:46,,,0,0.0,2722294600.0,,未知
2026-04-07,炸板池,002382.SZ,蓝帆医疗,8.66,,9.3794,1,09:54:15,09:50:21,,,0,0.0,8653156200.0,,未知
2026-04-07,炸板池,002842.SZ,翔鹭钨业,32.3,,17.0743,1,10:42:03,10:11:30,,,0,0.0,8671334200.0,,未知
2026-04-07,炸板池,002866.SZ,传艺科技,21.36,,18.9949,1,10:53:15,09:30:33,,,0,0.0,3870699100.0,,未知
2026-04-07,炸板池,603688.SH,石英股份,44.95,,5.5731,1,13:27:20,09:44:56,,,0,0.0,24348439000.0,,未知
2026-04-07,炸板池,002319.SZ,乐通股份,11.14,,7.8083,1,10:42:15,10:34:30,,,0,0.0,2228000000.0,,未知
2026-04-07,炸板池,002565.SZ,顺灏股份,16.02,,21.1866,1,09:38:33,09:34:18,,,0,0.0,16980302000.0,,未知
2026-04-07,炸板池,600882.SH,妙可蓝多,18.44,,3.7213,1,09:32:25,09:32:16,,,0,0.0,9405389300.0,,未知
2026-04-07,炸板池,002560.SZ,通达股份,13.25,,40.8394,1,09:40:51,09:40:30,,,0,0.0,6001402000.0,,未知
2026-04-07,炸板池,002455.SZ,百川股份,13.46,,18.9129,1,10:16:45,10:16:09,,,0,0.0,8894529200.0,,未知
2026-04-07,炸板池,002538.SZ,ST司特,6.45,,2.8004,1,10:47:24,10:46:51,,,0,0.0,5505401100.0,,未知
2026-04-07,炸板池,605303.SH,园林股份,18.3,,9.3481,1,09:30:32,09:30:32,,,0,0.0,2950644600.0,,未知
2026-04-07,炸板池,002898.SZ,*ST赛隆,12.9,,3.5645,1,09:48:30,09:38:51,,,0,0.0,1306287040.0,,未知
2026-04-07,跌停池,600207.SH,安彩高科,5.75,,7.098,1,,,,,0,0.0,6263547200.0,,未知
2026-04-07,跌停池,603557.SH,ST起步,3.52,,2.0145,1,,,,,0,0.0,2194497800.0,,未知
2026-04-07,跌停池,600381.SH,*ST春天,2.92,,1.5135,1,,,,,0,0.0,1714217400.0,,未知
2026-04-07,跌停池,000752.SZ,ST西发,8.73,,6.4135,1,,,,,0,0.0,2302611600.0,,未知
2026-04-07,跌停池,002047.SZ,*ST宝鹰,4.52,,1.9535,1,,,,,0,0.0,6853038400.0,,未知
2026-04-07,跌停池,000711.SZ,ST京蓝,3.92,,5.2653,1,,,,,0,0.0,9195754600.0,,未知
2026-04-07,跌停池,600193.SH,*ST创兴,3.72,,1.9589,1,,,,,0,0.0,1582387600.0,,未知
2026-04-07,跌停池,603843.SH,*ST正平,9.22,,2.349,1,,,,,0,0.0,6450526200.0,,未知
2026-04-07,跌停池,600608.SH,*ST沪科,2.71,,0.8638,1,,,,,0,0.0,862786610.0,,未知
2026-04-07,跌停池,600238.SH,*ST椰岛,4.14,,1.0744,1,,,,,0,0.0,1843424300.0,,未知
2026-04-07,跌停池,688287.SH,*ST观典,1.91,,0.638,1,,,,,0,0.0,707684800.0,,未知
2026-04-07,跌停池,600599.SH,*ST熊猫,4.81,,0.226,1,,,,,0,0.0,798460000.0,,未知
2026-04-07,跌停池,600696.SH,*ST岩石,1.42,,0.5517,1,,,,,0,0.0,474946590.0,,未知
2026-04-07,跌停池,600850.SH,电科数字,19.84,,0.6549,1,,,,,0,0.0,13495143000.0,,未知
2026-04-07,跌停池,002207.SZ,准油股份,8.36,,2.5046,1,,,,,0,0.0,2180387500.0,,未知
2026-04-07,跌停池,000818.SZ,航锦科技,17.36,,0.4566,1,,,,,0,0.0,11426550600.0,,未知
2026-04-07,跌停池,000638.SZ,*ST万方,1.09,,0.2819,1,,,,,0,0.0,338058710.0,,未知
2026-04-07,跌停池,000004.SZ,*ST国华,3.71,,0.5071,1,,,,,0,0.0,468527620.0,,未知
2026-04-08,涨停池,002899.SZ,英派斯,31.96,,5.1503,1,14:56:39,14:32:27,,,0,1294380.0,4723591400.0,健身器材+航天员锻炼+AI眼镜,未知
2026-04-08,涨停池,002484.SZ,江海股份,30.97,,5.0901,1,14:55:51,13:46:09,,,0,11545616.0,25410026000.0,算力+铝电解电容+人形机器人+浙江国资,未知
2026-04-08,涨停池,301232.SZ,飞沃科技,184.74,,24.1422,1,14:54:06,09:54:12,,,0,28486908.0,8251830500.0,商业航天+风电紧固件+扭亏为盈+回购,未知
2026-04-08,涨停池,002512.SZ,ST达华,3.8,,7.1799,1,14:53:21,13:14:00,,,0,2774760.0,4158916800.0,商业航天+卫星通信+显示主板,未知
2026-04-08,涨停池,605305.SH,中际联合,42.76,,5.0129,1,14:51:57,13:18:24,,,0,6063368.0,9087355200.0,风电设备+储能消防+年报预增,未知
2026-04-08,涨停池,605162.SH,新中港,15.48,,15.3615,1,14:51:24,14:51:24,,,0,30518340.0,6201164100.0,热电联产+储能+比亚迪供热+回购,未知
2026-04-08,涨停池,603306.SH,华懋科技,88.24,,4.6627,1,14:48:45,14:03:27,,,0,21080536.0,29074625000.0,800G光模块+CPO+收购恢复审核,未知
2026-04-08,涨停池,002606.SZ,大连电瓷,11.9,,6.208,1,14:45:27,14:45:27,,,0,13335140.0,5011590500.0,特高压+海外订单+江西二期,未知
2026-04-08,涨停池,603890.SH,春秋电子,15.61,,11.3824,1,14:43:24,10:41:12,,,0,6474263.1,6974679100.0,拟收购液冷+人形机器人+AIPC,未知
2026-04-08,涨停池,605289.SH,罗曼股份,109.41,,5.0155,1,14:41:56,14:41:56,,,0,35952126.0,11853205900.0,算力+液冷+AR/VR,未知
2026-04-08,涨停池,603203.SH,快克智能,42.1,,3.7464,1,14:35:40,14:35:40,,,0,11767413.1,10489354700.0,先进封装+AI服务器+精密电子组装,未知
2026-04-08,涨停池,002400.SZ,省广集团,8.76,,12.8123,1,14:34:33,10:33:30,,,0,89967802.0,15121202000.0,AI营销+出海营销+广东国资,未知
2026-04-08,涨停池,300679.SZ,电连技术,40.16,,13.0354,1,14:31:24,13:46:57,,,0,6831216.0,14435164000.0,高速电连接器+PCB+AI服务器+回购,未知
2026-04-08,涨停池,688630.SH,芯碁微装,240.0,,9.2842,1,14:25:07,13:41:34,,,0,59935680.0,31617772000.0,PCB高端化+先进封装+业绩高增,未知
2026-04-08,涨停池,003041.SZ,真爱美家,53.33,,4.3146,1,14:24:24,10:56:36,,,0,7156886.0,7296791900.0,探迹科技入主+毛毯龙头,未知
2026-04-08,涨停池,002708.SZ,光洋股份,12.79,,3.9091,1,14:21:03,14:21:03,,,0,15263279.0,6608037300.0,人形机器人+关节模组+黄山国资,未知
2026-04-08,涨停池,601137.SH,博威合金,19.56,,3.5672,1,14:18:05,13:41:17,,,0,9198618.1,17952314000.0,摩洛哥扩产+液冷散热+商业航天+有色合金,未知
2026-04-08,涨停池,603777.SH,来伊份,14.03,,6.0532,1,14:17:21,14:12:15,,,0,4944172.0,4691971000.0,健康零食+IP经济+腾讯概念,未知
2026-04-08,涨停池,603595.SH,ST东尼,15.16,,1.2632,1,14:16:35,14:16:35,,,0,7222224.0,3523825700.0,消费电子+富士康+股权转让,未知
2026-04-08,涨停池,600114.SH,东睦股份,30.04,,3.8319,1,14:15:30,13:21:15,,,0,25471337.0,18516160000.0,人形机器人+MIM+算力,未知
2026-04-08,涨停池,000919.SZ,金陵药业,8.91,,15.3947,1,14:15:09,09:30:27,,,0,38050155.0,5539941500.0,医药制造+创新药+国企,未知
2026-04-08,涨停池,600301.SH,华锡有色,52.53,,5.2652,1,14:08:04,14:02:01,,,0,29359017.0,14463383000.0,锡锑锌铟+战略金属+国企改革,未知
2026-04-08,涨停池,002273.SZ,水晶光电,28.18,,8.9975,1,14:04:45,13:51:00,,,0,31681365.0,38387130000.0,AI光学+车载光学+北美涂布滤光片,未知
2026-04-08,涨停池,688693.SH,锴威特,66.92,,21.1763,1,14:01:55,13:58:28,,,0,27757211.0,2603483400.0,SiC功率器件+拟收购晶艺半导体,未知
2026-04-08,涨停池,002797.SZ,第一创业,7.76,,9.6908,1,14:01:09,13:21:48,,,0,112863015.0,32610624000.0,证券+北京国资+期货概念,未知
